bancos_id,Banco,Altura,TOTAL COMERCIAL,TOTAL CONSUMO,TOTAL MICROCREDITO,TOTAL VIVIENDA,FECHAFK
318,BBVA,Bruto,17920285.72,16201254.14,1.5,10807366.35,20180801
319,BBVA,VIGENTE,17164717.87,15116353.26,0.0,10506177.69,20180801
320,BNP PARIBAS COLOMBIA,+12 MESES,0.0,0.0,0.0,0.0,20180801
321,BNP PARIBAS COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20180801
322,BNP PARIBAS COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20180801
323,BNP PARIBAS COLOMBIA,+6 MESES,0.0,0.0,0.0,0.0,20180801
324,BNP PARIBAS COLOMBIA,1-2 MESES,0.0,0.0,0.0,0.0,20180801
325,BNP PARIBAS COLOMBIA,1-3 MESES,0.0,0.0,0.0,0.0,20180801
326,BNP PARIBAS COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
327,BNP PARIBAS COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
328,BNP PARIBAS COLOMBIA,2-3 MESES,0.0,0.0,0.0,0.0,20180801
329,BNP PARIBAS COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
330,BNP PARIBAS COLOMBIA,3-6 MESES,0.0,0.0,0.0,0.0,20180801
331,BNP PARIBAS COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
332,BNP PARIBAS COLOMBIA,6-12 MESES,0.0,0.0,0.0,0.0,20180801
333,BNP PARIBAS COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
334,BNP PARIBAS COLOMBIA,Bruto,0.0,0.0,0.0,0.0,20180801
335,BNP PARIBAS COLOMBIA,VIGENTE,0.0,0.0,0.0,0.0,20180801
336,C.A. CREDIFINANCIERA,+12 MESES,0.0,0.0,0.0,0.0,20180801
337,C.A. CREDIFINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20180801
338,C.A. CREDIFINANCIERA,+4 MESES,0.0,0.0,1123.39,0.0,20180801
339,C.A. CREDIFINANCIERA,+6 MESES,0.0,7383.46,0.0,0.0,20180801
340,C.A. CREDIFINANCIERA,1-2 MESES,0.0,3446.0,1139.71,0.0,20180801
341,C.A. CREDIFINANCIERA,1-3 MESES,169.88,0.0,0.0,0.0,20180801
342,C.A. CREDIFINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
343,C.A. CREDIFINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
344,C.A. CREDIFINANCIERA,2-3 MESES,0.0,2301.7,840.37,0.0,20180801
345,C.A. CREDIFINANCIERA,3-4 MESES,0.0,0.0,577.57,0.0,20180801
346,C.A. CREDIFINANCIERA,3-6 MESES,0.0,4959.11,0.0,0.0,20180801
347,C.A. CREDIFINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
348,C.A. CREDIFINANCIERA,6-12 MESES,266.9,0.0,0.0,0.0,20180801
349,C.A. CREDIFINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
350,C.A. CREDIFINANCIERA,Bruto,851.37,507889.24,68455.05,0.0,20180801
351,C.A. CREDIFINANCIERA,VIGENTE,414.59,489798.97,64774.01,0.0,20180801
352,CITIBANK,+12 MESES,0.0,0.0,0.0,0.0,20180801
353,CITIBANK,+18 MESES,0.0,0.0,0.0,0.0,20180801
354,CITIBANK,+4 MESES,0.0,0.0,0.0,0.0,20180801
355,CITIBANK,+6 MESES,0.0,0.0,0.0,0.0,20180801
356,CITIBANK,1-2 MESES,0.0,0.0,0.0,0.0,20180801
357,CITIBANK,1-3 MESES,0.0,0.0,0.0,0.0,20180801
358,CITIBANK,1-4 MESES,0.0,0.0,0.0,0.0,20180801
359,CITIBANK,12-18 MESES,0.0,0.0,0.0,0.0,20180801
360,CITIBANK,2-3 MESES,0.0,0.0,0.0,0.0,20180801
361,CITIBANK,3-4 MESES,0.0,0.0,0.0,0.0,20180801
362,CITIBANK,3-6 MESES,0.0,0.0,0.0,0.0,20180801
363,CITIBANK,4-6 MESES,0.0,0.0,0.0,0.0,20180801
364,CITIBANK,6-12 MESES,0.0,0.0,0.0,0.0,20180801
365,CITIBANK,6-18 MESES,0.0,0.0,0.0,0.0,20180801
366,CITIBANK,Bruto,2764192.89,0.0,0.0,0.0,20180801
367,CITIBANK,VIGENTE,2764192.89,0.0,0.0,0.0,20180801
368,COLTEFINANCIERA,+12 MESES,7642.34,0.0,0.0,0.0,20180801
369,COLTEFINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20180801
370,COLTEFINANCIERA,+4 MESES,0.0,0.0,0.0,0.0,20180801
371,COLTEFINANCIERA,+6 MESES,0.0,14.42,0.0,0.0,20180801
372,COLTEFINANCIERA,1-2 MESES,0.0,100.5,0.0,0.0,20180801
373,COLTEFINANCIERA,1-3 MESES,37883.53,0.0,0.0,0.0,20180801
374,COLTEFINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
375,COLTEFINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
376,COLTEFINANCIERA,2-3 MESES,0.0,4.62,0.0,0.0,20180801
377,COLTEFINANCIERA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
378,COLTEFINANCIERA,3-6 MESES,9840.82,72.43,0.0,0.0,20180801
379,COLTEFINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
380,COLTEFINANCIERA,6-12 MESES,2282.02,0.0,0.0,0.0,20180801
381,COLTEFINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
382,COLTEFINANCIERA,Bruto,359084.0600000001,30880.33,0.0,1487.16,20180801
383,COLTEFINANCIERA,VIGENTE,301435.35,30688.36,0.0,1487.16,20180801
384,COMPAÑÍA DE FINANCIAMIENTO TUYA,+12 MESES,0.0,0.0,0.0,0.0,20180801
385,COMPAÑÍA DE FINANCIAMIENTO TUYA,+18 MESES,0.0,0.0,0.0,0.0,20180801
386,COMPAÑÍA DE FINANCIAMIENTO TUYA,+4 MESES,0.0,0.0,0.0,0.0,20180801
387,COMPAÑÍA DE FINANCIAMIENTO TUYA,+6 MESES,0.0,9805.439999999999,0.0,0.0,20180801
388,COMPAÑÍA DE FINANCIAMIENTO TUYA,1-2 MESES,0.0,73621.83,0.0,0.0,20180801
389,COMPAÑÍA DE FINANCIAMIENTO TUYA,1-3 MESES,0.0,0.0,0.0,0.0,20180801
390,COMPAÑÍA DE FINANCIAMIENTO TUYA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
391,COMPAÑÍA DE FINANCIAMIENTO TUYA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
392,COMPAÑÍA DE FINANCIAMIENTO TUYA,2-3 MESES,0.0,50959.99000000001,0.0,0.0,20180801
393,COMPAÑÍA DE FINANCIAMIENTO TUYA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
394,COMPAÑÍA DE FINANCIAMIENTO TUYA,3-6 MESES,0.0,97297.82,0.0,0.0,20180801
395,COMPAÑÍA DE FINANCIAMIENTO TUYA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
396,COMPAÑÍA DE FINANCIAMIENTO TUYA,6-12 MESES,0.0,0.0,0.0,0.0,20180801
397,COMPAÑÍA DE FINANCIAMIENTO TUYA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
398,COMPAÑÍA DE FINANCIAMIENTO TUYA,Bruto,0.0,2521465.31,0.0,92.42,20180801
399,COMPAÑÍA DE FINANCIAMIENTO TUYA,VIGENTE,0.0,2289780.23,0.0,92.42,20180801
400,COOP FINAN CONFIAR,+12 MESES,1969.15,0.0,0.0,0.0,20180801
401,COOP FINAN CONFIAR,+18 MESES,0.0,0.0,0.0,1420.51,20180801
402,COOP FINAN CONFIAR,+4 MESES,0.0,0.0,1428.28,0.0,20180801
403,COOP FINAN CONFIAR,+6 MESES,0.0,7119.07,0.0,0.0,20180801
404,COOP FINAN CONFIAR,1-2 MESES,0.0,5117.92,642.3,0.0,20180801
405,COOP FINAN CONFIAR,1-3 MESES,1622.34,0.0,0.0,0.0,20180801
406,COOP FINAN CONFIAR,1-4 MESES,0.0,0.0,0.0,180.32,20180801
407,COOP FINAN CONFIAR,12-18 MESES,0.0,0.0,0.0,741.72,20180801
408,COOP FINAN CONFIAR,2-3 MESES,0.0,1965.05,350.91,0.0,20180801
409,COOP FINAN CONFIAR,3-4 MESES,0.0,0.0,161.91,0.0,20180801
410,COOP FINAN CONFIAR,3-6 MESES,252.37,3478.01,0.0,0.0,20180801
411,COOP FINAN CONFIAR,4-6 MESES,0.0,0.0,0.0,917.96,20180801
412,COOP FINAN CONFIAR,6-12 MESES,2706.46,0.0,0.0,1133.24,20180801
413,COOP FINAN CONFIAR,6-18 MESES,0.0,0.0,0.0,0.0,20180801
414,COOP FINAN CONFIAR,Bruto,147471.28,331684.91,45083.13000000001,253269.62,20180801
415,COOP FINAN CONFIAR,VIGENTE,140920.96,314004.86,42499.73,248875.87,20180801
416,COOP FINAN COOFINEP,+12 MESES,739.01,0.0,0.0,0.0,20180801
417,COOP FINAN COOFINEP,+18 MESES,0.0,0.0,0.0,53.4,20180801
418,COOP FINAN COOFINEP,+4 MESES,0.0,0.0,213.16,0.0,20180801
419,COOP FINAN COOFINEP,+6 MESES,0.0,5386.21,0.0,0.0,20180801
420,COOP FINAN COOFINEP,1-2 MESES,0.0,2529.83,21.05,0.0,20180801
421,COOP FINAN COOFINEP,1-3 MESES,136.06,0.0,0.0,0.0,20180801
422,COOP FINAN COOFINEP,1-4 MESES,0.0,0.0,0.0,70.32,20180801
423,COOP FINAN COOFINEP,12-18 MESES,0.0,0.0,0.0,0.0,20180801
424,COOP FINAN COOFINEP,2-3 MESES,0.0,1442.79,5.43,0.0,20180801
425,COOP FINAN COOFINEP,3-4 MESES,0.0,0.0,8.270000000000001,0.0,20180801
426,COOP FINAN COOFINEP,3-6 MESES,770.98,1201.3,0.0,0.0,20180801
427,COOP FINAN COOFINEP,4-6 MESES,0.0,0.0,0.0,36.35,20180801
428,COOP FINAN COOFINEP,6-12 MESES,76.23,0.0,0.0,16.5,20180801
429,COOP FINAN COOFINEP,6-18 MESES,0.0,0.0,0.0,0.0,20180801
430,COOP FINAN COOFINEP,Bruto,20459.86,154502.08,945.1899999999998,22864.0,20180801
431,COOP FINAN COOFINEP,VIGENTE,18737.58,143941.95,697.28,22687.43,20180801
432,COOP FINAN COTRAFA,+12 MESES,28.07,0.0,0.0,0.0,20180801
433,COOP FINAN COTRAFA,+18 MESES,0.0,0.0,0.0,92.24,20180801
434,COOP FINAN COTRAFA,+4 MESES,0.0,0.0,783.61,0.0,20180801
435,COOP FINAN COTRAFA,+6 MESES,0.0,20683.12,0.0,0.0,20180801
436,COOP FINAN COTRAFA,1-2 MESES,0.0,8590.35,267.94,0.0,20180801
437,COOP FINAN COTRAFA,1-3 MESES,1034.23,0.0,0.0,0.0,20180801
438,COOP FINAN COTRAFA,1-4 MESES,0.0,0.0,0.0,16.51,20180801
439,COOP FINAN COTRAFA,12-18 MESES,0.0,0.0,0.0,46.86,20180801
440,COOP FINAN COTRAFA,2-3 MESES,0.0,3431.2,105.78,0.0,20180801
441,COOP FINAN COTRAFA,3-4 MESES,0.0,0.0,165.72,0.0,20180801
442,COOP FINAN COTRAFA,3-6 MESES,32.04,6064.43,0.0,0.0,20180801
443,COOP FINAN COTRAFA,4-6 MESES,0.0,0.0,0.0,37.52,20180801
444,COOP FINAN COTRAFA,6-12 MESES,159.81,0.0,0.0,0.0,20180801
445,COOP FINAN COTRAFA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
446,COOP FINAN COTRAFA,Bruto,16611.57,522765.56,12764.95,59604.82,20180801
447,COOP FINAN COTRAFA,VIGENTE,15357.42,483996.46,11441.9,59411.69,20180801
448,COOP FINAN DE ANTIOQUIA,+12 MESES,1091.12,0.0,0.0,0.0,20180801
449,COOP FINAN DE ANTIOQUIA,+18 MESES,0.0,0.0,0.0,0.0,20180801
450,COOP FINAN DE ANTIOQUIA,+4 MESES,0.0,0.0,2150.29,0.0,20180801
451,COOP FINAN DE ANTIOQUIA,+6 MESES,0.0,5302.83,0.0,0.0,20180801
452,COOP FINAN DE ANTIOQUIA,1-2 MESES,0.0,1878.25,376.3,0.0,20180801
453,COOP FINAN DE ANTIOQUIA,1-3 MESES,515.94,0.0,0.0,0.0,20180801
454,COOP FINAN DE ANTIOQUIA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
455,COOP FINAN DE ANTIOQUIA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
456,COOP FINAN DE ANTIOQUIA,2-3 MESES,0.0,1043.73,314.8,0.0,20180801
457,COOP FINAN DE ANTIOQUIA,3-4 MESES,0.0,0.0,223.64,0.0,20180801
458,COOP FINAN DE ANTIOQUIA,3-6 MESES,93.34,1434.92,0.0,0.0,20180801
459,COOP FINAN DE ANTIOQUIA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
460,COOP FINAN DE ANTIOQUIA,6-12 MESES,264.03,0.0,0.0,0.0,20180801
461,COOP FINAN DE ANTIOQUIA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
462,COOP FINAN DE ANTIOQUIA,Bruto,103122.08,208199.37,39774.71000000001,10411.79,20180801
463,COOP FINAN DE ANTIOQUIA,VIGENTE,101157.65,198539.64,36709.68,10411.79,20180801
464,COOPCENTRAL,+12 MESES,3927.52,0.0,0.0,0.0,20180801
465,COOPCENTRAL,+18 MESES,0.0,0.0,0.0,0.0,20180801
466,COOPCENTRAL,+4 MESES,0.0,0.0,1442.86,0.0,20180801
467,COOPCENTRAL,+6 MESES,0.0,2052.59,0.0,0.0,20180801
468,COOPCENTRAL,1-2 MESES,0.0,983.43,522.6,0.0,20180801
469,COOPCENTRAL,1-3 MESES,5610.24,0.0,0.0,0.0,20180801
470,COOPCENTRAL,1-4 MESES,0.0,0.0,0.0,0.0,20180801
471,COOPCENTRAL,12-18 MESES,0.0,0.0,0.0,0.0,20180801
472,COOPCENTRAL,2-3 MESES,0.0,619.16,146.72,0.0,20180801
473,COOPCENTRAL,3-4 MESES,0.0,0.0,113.43,0.0,20180801
474,COOPCENTRAL,3-6 MESES,7866.89,878.73,0.0,0.0,20180801
475,COOPCENTRAL,4-6 MESES,0.0,0.0,0.0,0.0,20180801
476,COOPCENTRAL,6-12 MESES,2461.43,0.0,0.0,0.0,20180801
477,COOPCENTRAL,6-18 MESES,0.0,0.0,0.0,0.0,20180801
478,COOPCENTRAL,Bruto,672902.5700000001,48537.77,18822.06,0.0,20180801
479,COOPCENTRAL,VIGENTE,653036.49,44003.86,16596.45,0.0,20180801
480,CORFICOLOMBIANA,+12 MESES,0.0,0.0,0.0,0.0,20180801
481,CORFICOLOMBIANA,+18 MESES,0.0,0.0,0.0,0.0,20180801
482,CORFICOLOMBIANA,+4 MESES,0.0,0.0,0.0,0.0,20180801
483,CORFICOLOMBIANA,+6 MESES,0.0,0.0,0.0,0.0,20180801
484,CORFICOLOMBIANA,1-2 MESES,0.0,0.0,0.0,0.0,20180801
485,CORFICOLOMBIANA,1-3 MESES,0.0,0.0,0.0,0.0,20180801
486,CORFICOLOMBIANA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
487,CORFICOLOMBIANA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
488,CORFICOLOMBIANA,2-3 MESES,0.0,0.0,0.0,0.0,20180801
489,CORFICOLOMBIANA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
490,CORFICOLOMBIANA,3-6 MESES,0.0,0.0,0.0,0.0,20180801
491,CORFICOLOMBIANA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
492,CORFICOLOMBIANA,6-12 MESES,0.0,0.0,0.0,0.0,20180801
493,CORFICOLOMBIANA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
494,CORFICOLOMBIANA,Bruto,0.0,0.0,0.0,0.0,20180801
495,CORFICOLOMBIANA,VIGENTE,0.0,0.0,0.0,0.0,20180801
496,CREDIFAMILIA,+12 MESES,0.0,0.0,0.0,0.0,20180801
497,CREDIFAMILIA,+18 MESES,0.0,0.0,0.0,897.64,20180801
498,CREDIFAMILIA,+4 MESES,0.0,0.0,0.0,0.0,20180801
499,CREDIFAMILIA,+6 MESES,0.0,0.0,0.0,0.0,20180801
500,CREDIFAMILIA,1-2 MESES,0.0,0.0,0.0,0.0,20180801
501,CREDIFAMILIA,1-3 MESES,0.0,0.0,0.0,0.0,20180801
502,CREDIFAMILIA,1-4 MESES,0.0,0.0,0.0,195.1,20180801
503,CREDIFAMILIA,12-18 MESES,0.0,0.0,0.0,931.45,20180801
504,CREDIFAMILIA,2-3 MESES,0.0,0.0,0.0,0.0,20180801
505,CREDIFAMILIA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
506,CREDIFAMILIA,3-6 MESES,0.0,0.0,0.0,0.0,20180801
507,CREDIFAMILIA,4-6 MESES,0.0,0.0,0.0,1565.26,20180801
508,CREDIFAMILIA,6-12 MESES,0.0,0.0,0.0,1732.17,20180801
509,CREDIFAMILIA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
510,CREDIFAMILIA,Bruto,0.0,84.16,0.0,306745.39,20180801
511,CREDIFAMILIA,VIGENTE,0.0,84.16,0.0,301423.77,20180801
512,DANN REGIONAL,+12 MESES,10977.58,0.0,0.0,0.0,20180801
513,DANN REGIONAL,+18 MESES,0.0,0.0,0.0,0.0,20180801
514,DANN REGIONAL,+4 MESES,0.0,0.0,0.0,0.0,20180801
515,DANN REGIONAL,+6 MESES,0.0,11.93,0.0,0.0,20180801
516,DANN REGIONAL,1-2 MESES,0.0,70.34,0.0,0.0,20180801
517,DANN REGIONAL,1-3 MESES,2194.14,0.0,0.0,0.0,20180801
518,DANN REGIONAL,1-4 MESES,0.0,0.0,0.0,0.0,20180801
519,DANN REGIONAL,12-18 MESES,0.0,0.0,0.0,0.0,20180801
520,DANN REGIONAL,2-3 MESES,0.0,0.0,0.0,0.0,20180801
521,DANN REGIONAL,3-4 MESES,0.0,0.0,0.0,0.0,20180801
522,DANN REGIONAL,3-6 MESES,10823.9,11.74,0.0,0.0,20180801
523,DANN REGIONAL,4-6 MESES,0.0,0.0,0.0,0.0,20180801
524,DANN REGIONAL,6-12 MESES,5869.95,0.0,0.0,0.0,20180801
525,DANN REGIONAL,6-18 MESES,0.0,0.0,0.0,0.0,20180801
526,DANN REGIONAL,Bruto,188998.61,18517.02,0.0,0.0,20180801
527,DANN REGIONAL,VIGENTE,159133.04,18423.01,0.0,0.0,20180801
528,FINANCIERA JURISCOOP,+12 MESES,9517.560000000001,0.0,0.0,0.0,20180801
529,FINANCIERA JURISCOOP,+18 MESES,0.0,0.0,0.0,0.0,20180801
530,FINANCIERA JURISCOOP,+4 MESES,0.0,0.0,0.0,0.0,20180801
531,FINANCIERA JURISCOOP,+6 MESES,0.0,9993.84,0.0,0.0,20180801
532,FINANCIERA JURISCOOP,1-2 MESES,0.0,3732.06,0.0,0.0,20180801
533,FINANCIERA JURISCOOP,1-3 MESES,3742.16,0.0,0.0,0.0,20180801
534,FINANCIERA JURISCOOP,1-4 MESES,0.0,0.0,0.0,0.0,20180801
535,FINANCIERA JURISCOOP,12-18 MESES,0.0,0.0,0.0,0.0,20180801
536,FINANCIERA JURISCOOP,2-3 MESES,0.0,2135.66,0.0,0.0,20180801
537,FINANCIERA JURISCOOP,3-4 MESES,0.0,0.0,0.0,0.0,20180801
538,FINANCIERA JURISCOOP,3-6 MESES,680.05,4161.18,0.0,0.0,20180801
539,FINANCIERA JURISCOOP,4-6 MESES,0.0,0.0,0.0,0.0,20180801
540,FINANCIERA JURISCOOP,6-12 MESES,3722.83,0.0,0.0,0.0,20180801
541,FINANCIERA JURISCOOP,6-18 MESES,0.0,0.0,0.0,0.0,20180801
542,FINANCIERA JURISCOOP,Bruto,73435.07,521310.38,0.0,0.0,20180801
543,FINANCIERA JURISCOOP,VIGENTE,55772.46999999999,501287.64,0.0,0.0,20180801
544,GIROS Y FINANZAS,+12 MESES,554.67,0.0,0.0,0.0,20180801
545,GIROS Y FINANZAS,+18 MESES,0.0,0.0,0.0,21.68,20180801
546,GIROS Y FINANZAS,+4 MESES,0.0,0.0,0.0,0.0,20180801
547,GIROS Y FINANZAS,+6 MESES,0.0,5416.55,0.0,0.0,20180801
548,GIROS Y FINANZAS,1-2 MESES,0.0,7768.77,0.0,0.0,20180801
549,GIROS Y FINANZAS,1-3 MESES,6716.86,0.0,0.0,0.0,20180801
550,GIROS Y FINANZAS,1-4 MESES,0.0,0.0,0.0,77.5,20180801
551,GIROS Y FINANZAS,12-18 MESES,0.0,0.0,0.0,0.0,20180801
552,GIROS Y FINANZAS,2-3 MESES,0.0,4112.49,0.0,0.0,20180801
553,GIROS Y FINANZAS,3-4 MESES,0.0,0.0,0.0,0.0,20180801
554,GIROS Y FINANZAS,3-6 MESES,2691.47,9052.859999999999,0.0,0.0,20180801
555,GIROS Y FINANZAS,4-6 MESES,0.0,0.0,0.0,129.18,20180801
556,GIROS Y FINANZAS,6-12 MESES,2757.07,0.0,0.0,0.0,20180801
557,GIROS Y FINANZAS,6-18 MESES,0.0,0.0,0.0,0.0,20180801
558,GIROS Y FINANZAS,Bruto,121320.26,336015.5699999999,0.0,34638.04,20180801
559,GIROS Y FINANZAS,VIGENTE,108600.19,309664.9,0.0,34409.68,20180801
560,GM FINANCIAL COLOMBIA,+12 MESES,59.49,0.0,0.0,0.0,20180801
561,GM FINANCIAL COLOMBIA,+18 MESES,0.0,0.0,0.0,0.0,20180801
562,GM FINANCIAL COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20180801
563,GM FINANCIAL COLOMBIA,+6 MESES,0.0,1015.24,0.0,0.0,20180801
564,GM FINANCIAL COLOMBIA,1-2 MESES,0.0,38572.9,43.21,0.0,20180801
565,GM FINANCIAL COLOMBIA,1-3 MESES,7317.41,0.0,0.0,0.0,20180801
566,GM FINANCIAL COLOMBIA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
567,GM FINANCIAL COLOMBIA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
568,GM FINANCIAL COLOMBIA,2-3 MESES,0.0,25286.61,5.8,0.0,20180801
569,GM FINANCIAL COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
570,GM FINANCIAL COLOMBIA,3-6 MESES,2294.03,21146.42,0.0,0.0,20180801
571,GM FINANCIAL COLOMBIA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
572,GM FINANCIAL COLOMBIA,6-12 MESES,172.54,0.0,0.0,0.0,20180801
573,GM FINANCIAL COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
574,GM FINANCIAL COLOMBIA,Bruto,516615.32,1314553.85,368.12,0.0,20180801
575,GM FINANCIAL COLOMBIA,VIGENTE,506771.85,1228532.68,319.11,0.0,20180801
576,GNB SUDAMERIS,+12 MESES,14869.98,0.0,0.0,0.0,20180801
577,GNB SUDAMERIS,+18 MESES,0.0,0.0,0.0,535.19,20180801
578,GNB SUDAMERIS,+4 MESES,0.0,0.0,0.0,0.0,20180801
579,GNB SUDAMERIS,+6 MESES,0.0,39841.97,0.0,0.0,20180801
580,GNB SUDAMERIS,1-2 MESES,0.0,11909.51,0.0,0.0,20180801
581,GNB SUDAMERIS,1-3 MESES,37263.86,0.0,0.0,0.0,20180801
582,GNB SUDAMERIS,1-4 MESES,0.0,0.0,0.0,0.0,20180801
583,GNB SUDAMERIS,12-18 MESES,0.0,0.0,0.0,167.14,20180801
584,GNB SUDAMERIS,2-3 MESES,0.0,10720.57,0.0,0.0,20180801
585,GNB SUDAMERIS,3-4 MESES,0.0,0.0,0.0,0.0,20180801
586,GNB SUDAMERIS,3-6 MESES,6401.84,30552.44,0.0,0.0,20180801
587,GNB SUDAMERIS,4-6 MESES,0.0,0.0,0.0,199.22,20180801
588,GNB SUDAMERIS,6-12 MESES,2323.6,0.0,0.0,227.23,20180801
589,GNB SUDAMERIS,6-18 MESES,0.0,0.0,0.0,0.0,20180801
590,GNB SUDAMERIS,Bruto,4447146.29,4329093.74,0.0,36729.88,20180801
591,GNB SUDAMERIS,VIGENTE,4386287.01,4236069.25,0.0,35601.1,20180801
592,ITAÚ CORPBANCA COLOMBIA,+12 MESES,156539.58,0.0,0.0,0.0,20180801
593,ITAÚ CORPBANCA COLOMBIA,+18 MESES,0.0,0.0,0.0,16164.32,20180801
594,ITAÚ CORPBANCA COLOMBIA,+4 MESES,0.0,0.0,0.0,0.0,20180801
595,ITAÚ CORPBANCA COLOMBIA,+6 MESES,0.0,63165.25999999999,0.0,0.0,20180801
596,ITAÚ CORPBANCA COLOMBIA,1-2 MESES,0.0,57549.2,0.0,0.0,20180801
597,ITAÚ CORPBANCA COLOMBIA,1-3 MESES,91070.79999999999,0.0,0.0,0.0,20180801
598,ITAÚ CORPBANCA COLOMBIA,1-4 MESES,0.0,0.0,0.0,809.36,20180801
599,ITAÚ CORPBANCA COLOMBIA,12-18 MESES,0.0,0.0,0.0,16615.25,20180801
600,ITAÚ CORPBANCA COLOMBIA,2-3 MESES,0.0,44014.69,0.0,0.0,20180801
601,ITAÚ CORPBANCA COLOMBIA,3-4 MESES,0.0,0.0,0.0,0.0,20180801
602,ITAÚ CORPBANCA COLOMBIA,3-6 MESES,101574.83,76002.76,0.0,0.0,20180801
603,ITAÚ CORPBANCA COLOMBIA,4-6 MESES,0.0,0.0,0.0,23229.84,20180801
604,ITAÚ CORPBANCA COLOMBIA,6-12 MESES,151699.29,0.0,0.0,35255.46,20180801
605,ITAÚ CORPBANCA COLOMBIA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
606,ITAÚ CORPBANCA COLOMBIA,Bruto,13394698.06,4273458.09,0.0,2667200.01,20180801
607,ITAÚ CORPBANCA COLOMBIA,VIGENTE,12893813.56,4032726.18,0.0,2575125.78,20180801
608,JFK COOPERATIVA FINANCIERA,+12 MESES,1357.95,0.0,0.0,0.0,20180801
609,JFK COOPERATIVA FINANCIERA,+18 MESES,0.0,0.0,0.0,0.0,20180801
610,JFK COOPERATIVA FINANCIERA,+4 MESES,0.0,0.0,3724.51,0.0,20180801
611,JFK COOPERATIVA FINANCIERA,+6 MESES,0.0,21062.18,0.0,0.0,20180801
612,JFK COOPERATIVA FINANCIERA,1-2 MESES,0.0,11093.25,2312.05,0.0,20180801
613,JFK COOPERATIVA FINANCIERA,1-3 MESES,1613.07,0.0,0.0,0.0,20180801
614,JFK COOPERATIVA FINANCIERA,1-4 MESES,0.0,0.0,0.0,0.0,20180801
615,JFK COOPERATIVA FINANCIERA,12-18 MESES,0.0,0.0,0.0,0.0,20180801
616,JFK COOPERATIVA FINANCIERA,2-3 MESES,0.0,3103.7,749.83,0.0,20180801
617,JFK COOPERATIVA FINANCIERA,3-4 MESES,0.0,0.0,340.71,0.0,20180801
618,JFK COOPERATIVA FINANCIERA,3-6 MESES,897.34,4677.83,0.0,0.0,20180801
619,JFK COOPERATIVA FINANCIERA,4-6 MESES,0.0,0.0,0.0,0.0,20180801
620,JFK COOPERATIVA FINANCIERA,6-12 MESES,725.73,0.0,0.0,0.0,20180801
621,JFK COOPERATIVA FINANCIERA,6-18 MESES,0.0,0.0,0.0,0.0,20180801
622,JFK COOPERATIVA FINANCIERA,Bruto,73178.93,728868.74,129025.54,699.56,20180801
623,JFK COOPERATIVA FINANCIERA,VIGENTE,68584.84,688931.78,121898.44,699.56,20180801
624,JP MORGAN,+12 MESES,0.0,0.0,0.0,0.0,20180801
625,JP MORGAN,+18 MESES,0.0,0.0,0.0,0.0,20180801
626,JP MORGAN,+4 MESES,0.0,0.0,0.0,0.0,20180801
