covid_id,Departamento,Cantidad Casos,FECHAFK,Estado
30994,QUINDIO,1,20220121,Moderado
30995,TOLIMA,189,20201120,Leve
30996,STA MARTA D.E.,49,20211122,Leve
30997,BARRANQUILLA,595,20210112,Leve
30998,QUINDIO,240,20210623,Leve
30999,QUINDIO,2,20200507,Leve
31000,CASANARE,7,20210628,Fallecido
31001,QUINDIO,1,20200918,Fallecido
31002,GUAINIA,1,20210312,Leve
31003,GUAINIA,1,20201009,Leve
31004,BOLIVAR,18,20211121,Leve
31005,ATLANTICO,106,20211017,Leve
31006,CAUCA,127,20210802,Leve
31007,BARRANQUILLA,9,20220128,Fallecido
31008,BOYACA,100,20210727,Leve
31009,RISARALDA,24,20211120,Leve
31010,SUCRE,45,20201009,Leve
31011,BOLIVAR,54,20210820,Leve
31012,MAGDALENA,3,20200818,Fallecido
31013,RISARALDA,1,20220210,
31014,STA MARTA D.E.,67,20201102,Leve
31015,ANTIOQUIA,"1,515",20201121,Leve
31016,SAN ANDRES,11,20201023,Leve
31017,ATLANTICO,2,20220204,Grave
31018,BOLIVAR,1,20210620,
31019,CHOCO,1,20211129,Leve
31020,CUNDINAMARCA,2,20211212,Fallecido
31021,QUINDIO,4,20220201,Fallecido
31022,BARRANQUILLA,2,20201116,Fallecido
31023,ATLANTICO,5,20200508,Fallecido
31024,CAQUETA,53,20201205,Leve
31025,CHOCO,60,20200608,Leve
31026,STA MARTA D.E.,407,20210523,Leve
31027,CASANARE,40,20210405,Leve
31028,CUNDINAMARCA,6,20201228,
31029,CESAR,2,20201115,Fallecido
31030,NORTE SANTANDER,2,20220102,Fallecido
31031,ARAUCA,1,20210206,Fallecido
31032,RISARALDA,7,20201023,Fallecido
31033,BOGOTA,8,20201012,
31034,ARAUCA,1,20200916,Fallecido
31035,CORDOBA,168,20210130,Leve
31036,SUCRE,58,20210204,Leve
31037,NORTE SANTANDER,1,20220127,Moderado
31038,NARIÑO,12,20210623,Fallecido
31039,CALDAS,2,20210817,Fallecido
31040,CASANARE,1,20220121,Fallecido
31041,ANTIOQUIA,6,20210208,
31042,BOYACA,187,20201219,Leve
31043,CORDOBA,2,20210305,Fallecido
31044,BARRANQUILLA,93,20211109,Leve
31045,HUILA,9,20210511,Fallecido
31046,TOLIMA,2,20201015,
31047,QUINDIO,40,20211102,Leve
31048,CESAR,11,20201016,Fallecido
31049,CARTAGENA,1,20200601,Fallecido
31050,BOLIVAR,2,20201211,Fallecido
31051,CARTAGENA,723,20210515,Leve
31052,BOGOTA,"2,114",20210419,Leve
31053,ANTIOQUIA,386,20220212,Leve
31054,CORDOBA,4,20210214,
31055,BOGOTA,2,20211128,Fallecido
31056,PUTUMAYO,17,20220212,Leve
31057,CARTAGENA,147,20200723,Leve
31058,RISARALDA,4,20201106,Fallecido
31059,BOLIVAR,12,20210519,Fallecido
31060,ANTIOQUIA,308,20210920,Leve
31061,HUILA,202,20201222,Leve
31062,GUAJIRA,1,20201112,Fallecido
31063,CORDOBA,17,20210401,Fallecido
31064,SUCRE,31,20201114,Leve
31065,CUNDINAMARCA,133,20200701,Leve
31066,ARAUCA,1,20220116,Moderado
31067,VALLE,996,20210408,Leve
31068,QUINDIO,2,20201104,
31069,BOLIVAR,13,20201119,Leve
31070,ANTIOQUIA,37,20210526,Fallecido
31071,META,258,20210114,Leve
31072,SANTANDER,1,20210923,Fallecido
31073,NARIÑO,290,20210127,Leve
31074,CUNDINAMARCA,271,20201212,Leve
31075,SUCRE,1,20210205,Fallecido
31076,ATLANTICO,2,20210713,
31077,PUTUMAYO,2,20210430,leve
31078,VALLE,40,20210508,Fallecido
31079,MAGDALENA,8,20200530,Leve
31080,TOLIMA,81,20210406,Leve
31081,TOLIMA,1,20210902,
31082,STA MARTA D.E.,3,20210108,Fallecido
31083,VALLE,952,20210109,Leve
31084,BOLIVAR,337,20210605,Leve
31085,HUILA,87,20220102,Leve
31086,GUAJIRA,127,20210511,Leve
31087,CORDOBA,11,20210603,Fallecido
31088,BOLIVAR,3,20220118,Fallecido
31089,CORDOBA,26,20210301,leve
31090,MAGDALENA,1,20210321,Fallecido
31091,ATLANTICO,2,20210309,
31092,NORTE SANTANDER,174,20220110,Leve
31093,RISARALDA,5,20200713,Leve
31094,BARRANQUILLA,10,20201210,Fallecido
31095,SUCRE,39,20210315,Leve
31096,SAN ANDRES,3,20220212,Leve
31097,VICHADA,7,20200825,Leve
31098,BOLIVAR,2,20201118,Fallecido
31099,META,178,20200821,Leve
31100,TOLIMA,1,20200421,
31101,ANTIOQUIA,1,20210915,
31102,ATLANTICO,316,20210523,Leve
31103,HUILA,4,20200618,Leve
31104,BOYACA,1,20210904,
31105,CASANARE,122,20210517,Leve
31106,BOGOTA,1,20211108,Fallecido
31107,HUILA,5,20200901,Fallecido
31108,NARIÑO,19,20210602,Fallecido
31109,BOYACA,33,20210829,Leve
31110,CAQUETA,7,20200811,Fallecido
31111,CASANARE,1,20210225,Fallecido
31112,CHOCO,6,20201018,Leve
31113,PUTUMAYO,1,20210721,Fallecido
31114,CALDAS,5,20201128,Fallecido
31115,CAUCA,5,20210818,leve
31116,RISARALDA,90,20210727,Leve
31117,ATLANTICO,306,20201224,Leve
31118,TOLIMA,5,20210730,Fallecido
31119,ANTIOQUIA,1,20211230,
31120,HUILA,1,20210428,
31121,BOGOTA,200,20200509,Leve
31122,CUNDINAMARCA,166,20210301,Leve
31123,BOLIVAR,17,20210819,Leve
31124,ARAUCA,5,20211220,Leve
31125,ATLANTICO,272,20210702,Leve
31126,GUAVIARE,1,20210525,Fallecido
31127,SUCRE,82,20200831,Leve
31128,BOLIVAR,2,20201016,Fallecido
31129,TOLIMA,28,20210113,Fallecido
31130,RISARALDA,519,20201213,Leve
31131,CORDOBA,5,20210301,Fallecido
31132,RISARALDA,10,20211023,Leve
31133,SAN ANDRES,3,20210814,Leve
31134,ARAUCA,1,20210207,Leve
31135,SAN ANDRES,23,20211027,Leve
31136,CUNDINAMARCA,4,20210717,
31137,CASANARE,1,20210819,Fallecido
31138,CUNDINAMARCA,2,20200622,
31139,BOGOTA,15,20210715,
31140,CASANARE,74,20210810,Leve
31141,BOYACA,1,20210829,Fallecido
31142,SUCRE,5,20210124,Fallecido
31143,GUAINIA,11,20201004,Leve
31144,HUILA,7,20201112,Fallecido
31145,GUAJIRA,2,20210225,Fallecido
31146,CUNDINAMARCA,5,20220120,
31147,VALLE,200,20211024,Leve
31148,VICHADA,2,20210421,Leve
31149,CAQUETA,18,20220220,Leve
31150,ARAUCA,10,20211121,Leve
31151,CARTAGENA,2,20210918,Fallecido
31152,BARRANQUILLA,4,20210625,Fallecido
31153,CARTAGENA,2,20210624,
31154,CAQUETA,4,20200724,Leve
31155,CORDOBA,187,20220107,Leve
31156,STA MARTA D.E.,1,20220208,Fallecido
31157,CARTAGENA,72,20211126,Leve
31158,SUCRE,10,20211023,Leve
31159,BOGOTA,54,20200904,Fallecido
31160,ANTIOQUIA,11,20200704,Fallecido
31161,META,66,20210223,Leve
31162,NORTE SANTANDER,2,20210216,
31163,TOLIMA,727,20210105,Leve
31164,QUINDIO,1,20211214,Fallecido
31165,CESAR,13,20200825,Fallecido
31166,GUAJIRA,57,20201215,Leve
31167,CASANARE,11,20210914,Leve
31168,STA MARTA D.E.,2,20210102,
31169,ANTIOQUIA,384,20210918,Leve
31170,CUNDINAMARCA,159,20200930,Leve
31171,ARAUCA,1,20210827,Fallecido
31172,ARAUCA,31,20210113,Leve
31173,SANTANDER,3,20210413,Fallecido
31174,STA MARTA D.E.,10,20200505,Leve
31175,CORDOBA,13,20210422,Fallecido
31176,PUTUMAYO,3,20210920,Leve
31177,BOGOTA,"3,080",20201227,Leve
31178,BARRANQUILLA,77,20210303,Leve
31179,BOLIVAR,1,20200512,
31180,NARIÑO,140,20200725,Leve
31181,RISARALDA,403,20220107,Leve
31182,VICHADA,2,20210529,Leve
31183,CORDOBA,7,20210716,
31184,META,21,20210131,Leve
31185,CAQUETA,7,20201213,Fallecido
31186,CUNDINAMARCA,2,20220103,
31187,ATLANTICO,5,20200808,
31188,SANTANDER,6,20200411,Leve
31189,HUILA,27,20200718,Leve
31190,META,14,20211207,Leve
31191,STA MARTA D.E.,45,20210224,Leve
31192,CUNDINAMARCA,2,20220124,Grave
31193,TOLIMA,7,20210613,Fallecido
31194,HUILA,109,20201213,Leve
31195,NARIÑO,347,20220123,Leve
31196,BOGOTA,1,20211231,Moderado
31197,BARRANQUILLA,2,20210915,Fallecido
31198,RISARALDA,7,20220224,Leve
31199,META,1,20200924,
31200,PUTUMAYO,1,20200722,Fallecido
31201,SAN ANDRES,1,20201205,Fallecido
31202,META,1,20211018,Fallecido
31203,NARIÑO,20,20211228,Leve
31204,CARTAGENA,1,20201120,Fallecido
31205,HUILA,2,20210423,Fallecido
31206,TOLIMA,4,20201028,Fallecido
31207,CUNDINAMARCA,2,20220107,Moderado
31208,NORTE SANTANDER,3,20200911,
31209,SAN ANDRES,21,20211127,Leve
31210,BARRANQUILLA,202,20200818,Leve
31211,CARTAGENA,28,20210222,Leve
31212,ATLANTICO,4,20200814,Fallecido
31213,VALLE,17,20210407,Fallecido
31214,TOLIMA,1,20200921,Fallecido
31215,PUTUMAYO,13,20211029,Leve
31216,META,2,20201206,
31217,RISARALDA,39,20210226,Leve
31218,NORTE SANTANDER,2,20201215,
31219,CUNDINAMARCA,346,20210213,Leve
31220,ANTIOQUIA,3,20210902,Fallecido
31221,CAUCA,25,20211211,Leve
31222,BARRANQUILLA,1,20211206,
31223,VICHADA,1,20201031,Leve
31224,CALDAS,3,20201016,
31225,BOGOTA,88,20200811,Fallecido
31226,HUILA,84,20200807,Leve
31227,TOLIMA,233,20200916,Leve
31228,GUAJIRA,1,20210309,Fallecido
31229,CESAR,3,20210803,Fallecido
31230,GUAJIRA,75,20200807,Leve
31231,NARIÑO,8,20201217,Fallecido
31232,MAGDALENA,11,20210830,Leve
31233,CARTAGENA,61,20200917,Leve
31234,META,263,20201219,Leve
31235,TOLIMA,1,20211114,Fallecido
31236,BARRANQUILLA,256,20211119,Leve
31237,MAGDALENA,1,20201018,
31238,CHOCO,2,20210515,
31239,BARRANQUILLA,1,20211212,
31240,CAUCA,1,20200504,Leve
31241,CALDAS,2,20210910,Fallecido
31242,BOLIVAR,4,20201029,Fallecido
31243,ARAUCA,60,20201017,Leve
31244,MAGDALENA,1,20201010,Fallecido
31245,CASANARE,20,20210216,Leve
31246,PUTUMAYO,75,20210111,Leve
31247,CORDOBA,14,20210913,Leve
31248,CUNDINAMARCA,312,20201024,Leve
31249,BARRANQUILLA,5,20210516,
31250,MAGDALENA,1,20200612,Fallecido
31251,NORTE SANTANDER,35,20210324,Leve
31252,VALLE,4,20210810,
31253,PUTUMAYO,5,20211014,Leve
31254,MAGDALENA,16,20210103,Leve
31255,CARTAGENA,1,20210625,
31256,SANTANDER,5,20210620,
31257,CUNDINAMARCA,5,20210326,Fallecido
31258,CESAR,253,20210413,Leve
31259,MAGDALENA,16,20201226,Leve
31260,HUILA,54,20210402,Leve
31261,CESAR,1,20200601,Fallecido
31262,ANTIOQUIA,17,20210131,Fallecido
31263,ANTIOQUIA,5,20200506,Leve
31264,VALLE,15,20210304,Fallecido
31265,QUINDIO,4,20210502,Fallecido
31266,STA MARTA D.E.,1,20211013,
31267,SANTANDER,23,20220122,Moderado
31268,BOLIVAR,3,20200711,Fallecido
31269,AMAZONAS,8,20210110,Leve
31270,CALDAS,1,20200603,
31271,NARIÑO,14,20211212,Leve
31272,ANTIOQUIA,"3,860",20220121,Leve
31273,ANTIOQUIA,1,20200629,Fallecido
31274,ARAUCA,2,20210223,Leve
31275,CARTAGENA,39,20210311,leve
31276,CARTAGENA,1,20210904,Fallecido
31277,STA MARTA D.E.,28,20220205,Leve
31278,ARAUCA,33,20210107,Leve
31279,VALLE,5,20201226,
31280,VALLE,7,20210331,
31281,SUCRE,1,20220223,Moderado
31282,META,52,20210312,Leve
31283,CARTAGENA,8,20200702,Fallecido
31284,BARRANQUILLA,"1,555",20220108,Leve
31285,CESAR,11,20211129,Leve
31286,CASANARE,8,20201016,Fallecido
31287,CORDOBA,108,20210320,Leve
31288,META,3,20210311,Fallecido
31289,CALDAS,1,20200901,
31290,TOLIMA,44,20220213,Leve
31291,BARRANQUILLA,472,20200624,Leve
31292,CAQUETA,1,20201128,Fallecido
31293,GUAJIRA,97,20201128,Leve
31294,BOGOTA,7,20210328,
31295,CALDAS,1,20210210,
31296,CAUCA,180,20200903,Leve
31297,QUINDIO,27,20200806,Leve
31298,GUAJIRA,1,20210613,Fallecido
31299,QUINDIO,3,20210117,Fallecido
31300,RISARALDA,1,20220106,
31301,STA MARTA D.E.,6,20210125,Fallecido
31302,CALDAS,6,20211208,Leve
31303,ANTIOQUIA,6,20200903,
31304,CORDOBA,3,20220131,
31305,GUAINIA,1,20201211,Leve
31306,CAQUETA,51,20210605,Leve
31307,QUINDIO,3,20210223,Fallecido
31308,VALLE,232,20200907,Leve
31309,NARIÑO,1,20210225,Fallecido
31310,CALDAS,60,20210316,Leve
31311,TOLIMA,2,20210718,
31312,PUTUMAYO,28,20201225,Leve
31313,STA MARTA D.E.,113,20201113,Leve
31314,NARIÑO,1,20210221,
31315,SANTANDER,13,20201213,Fallecido
31316,NORTE SANTANDER,2,20210822,Fallecido
31317,META,10,20201031,Fallecido
31318,CASANARE,2,20201102,
31319,CAUCA,30,20211214,Leve
31320,CARTAGENA,276,20210801,Leve
31321,ARAUCA,6,20201130,Leve
31322,ATLANTICO,2,20211007,Fallecido
31323,ATLANTICO,373,20210503,Leve
31324,BOYACA,4,20210124,
31325,CHOCO,3,20210708,Fallecido
31326,VAUPES,7,20210707,Leve
31327,RISARALDA,1,20200926,Fallecido
31328,BOYACA,16,20210110,Fallecido
31329,CORDOBA,10,20210514,Fallecido
31330,AMAZONAS,29,20200705,Leve
31331,BOLIVAR,18,20210305,Leve
31332,CORDOBA,33,20201212,Leve
31333,META,300,20201006,Leve
31334,CALDAS,1,20201024,
31335,CAQUETA,12,20200814,Fallecido
31336,CASANARE,68,20210206,Leve
31337,BARRANQUILLA,6,20201201,Fallecido
31338,CAUCA,8,20200830,Fallecido
31339,CAUCA,1,20210511,Fallecido
31340,GUAINIA,7,20210127,Leve
31341,VALLE,6,20201103,Fallecido
31342,GUAVIARE,7,20200922,Leve
31343,SUCRE,2,20210118,Fallecido
31344,META,1,20210115,
31345,BARRANQUILLA,1,20201215,
31346,CUNDINAMARCA,1,20211008,Fallecido
31347,CORDOBA,11,20210727,Fallecido
31348,NORTE SANTANDER,7,20200625,Leve
31349,CORDOBA,118,20200731,Leve
31350,CESAR,75,20201028,Leve
31351,STA MARTA D.E.,5,20200730,Fallecido
31352,CARTAGENA,4,20210426,Fallecido
31353,QUINDIO,5,20210118,Fallecido
31354,RISARALDA,5,20210314,Fallecido
31355,CESAR,5,20220113,Fallecido
31356,NARIÑO,10,20210704,Fallecido
31357,VALLE,20,20200925,Fallecido
31358,META,2,20210803,Fallecido
31359,CHOCO,96,20210618,Leve
31360,NORTE SANTANDER,104,20211103,Leve
31361,CUNDINAMARCA,4,20210228,
31362,SUCRE,2,20200525,Leve
31363,BOYACA,279,20201206,Leve
31364,CASANARE,1,20200322,Leve
31365,CHOCO,1,20210519,
31366,SANTANDER,9,20200531,Leve
31367,VALLE,5,20201222,
31368,QUINDIO,3,20200719,Leve
31369,BOYACA,9,20210504,Fallecido
31370,CAUCA,18,20211116,Leve
31371,SANTANDER,183,20220218,Leve
31372,STA MARTA D.E.,64,20210727,Leve
31373,ATLANTICO,2,20210626,
31374,SUCRE,378,20200820,Leve
31375,ANTIOQUIA,20,20200712,Fallecido
31376,BOLIVAR,31,20210126,leve
31377,SUCRE,12,20201111,Leve
31378,CESAR,4,20200401,Leve
31379,CAQUETA,12,20200803,Fallecido
31380,GUAVIARE,1,20211227,Leve
31381,VALLE,2,20201113,
31382,CAUCA,1,20220223,Moderado
31383,GUAVIARE,1,20210704,
31384,CAUCA,658,20220117,Leve
31385,ARAUCA,7,20210629,Fallecido
31386,VALLE,870,20201030,Leve
31387,HUILA,1,20210809,
31388,CESAR,66,20210820,Leve
31389,MAGDALENA,3,20200611,Fallecido
31390,NARIÑO,289,20200723,Leve
31391,NORTE SANTANDER,28,20200914,Leve
31392,CESAR,23,20220125,Moderado
31393,BOGOTA,"1,507",20200929,Leve
31394,ATLANTICO,123,20211126,Leve
31395,META,501,20210618,Leve
31396,CAUCA,172,20200912,Leve
31397,CAQUETA,1,20201003,
31398,NARIÑO,1,20201109,Fallecido
31399,SANTANDER,189,20211120,Leve
31400,SANTANDER,130,20210816,Leve
31401,CHOCO,1,20200523,Leve
31402,SANTANDER,104,20211110,Leve
31403,ATLANTICO,1,20200822,Fallecido
31404,MAGDALENA,74,20210321,Leve
31405,BOGOTA,2,20200510,
31406,RISARALDA,4,20200502,Leve
31407,AMAZONAS,1,20210101,Fallecido
31408,NORTE SANTANDER,2,20210418,
31409,HUILA,1,20201219,
31410,CUNDINAMARCA,3,20200413,Leve
31411,BARRANQUILLA,117,20201108,Leve
31412,BOLIVAR,5,20211224,Leve
31413,CHOCO,1,20210925,Fallecido
31414,AMAZONAS,6,20210527,Leve
31415,SUCRE,2,20200826,
31416,SAN ANDRES,44,20211105,Leve
31417,CAUCA,3,20220206,Moderado
31418,ATLANTICO,3,20200601,Fallecido
31419,VAUPES,1,20210629,Leve
31420,STA MARTA D.E.,1,20211125,Fallecido
31421,RISARALDA,13,20200619,Leve
31422,CARTAGENA,1,20210805,Fallecido
31423,BOGOTA,29,20220214,Moderado
31424,CAUCA,1,20210622,
31425,RISARALDA,56,20210219,Leve
31426,BOGOTA,"5,005",20210524,Leve
31427,VICHADA,1,20200913,Fallecido
31428,CALDAS,7,20200720,Leve
31429,CUNDINAMARCA,318,20200915,Leve
31430,CAUCA,123,20200924,Leve
31431,CESAR,1,20210908,
31432,STA MARTA D.E.,2,20220125,Fallecido
31433,SUCRE,1,20201110,
31434,BOGOTA,14,20210323,Fallecido
31435,NORTE SANTANDER,97,20210414,Leve
31436,NARIÑO,119,20200629,Leve
31437,VALLE,15,20200927,Fallecido
31438,NARIÑO,5,20200712,Fallecido
31439,CAUCA,176,20201104,Leve
31440,VALLE,546,20200715,Leve
31441,MAGDALENA,6,20210524,Fallecido
31442,CESAR,174,20210112,Leve
31443,CALDAS,3,20210924,leve
31444,SUCRE,9,20210630,Fallecido
31445,CASANARE,5,20211014,Leve
31446,TOLIMA,79,20210326,Leve
31447,VALLE,1,20200618,
31448,BARRANQUILLA,508,20210604,Leve
31449,CAUCA,2,20210210,Fallecido
31450,SUCRE,2,20201217,Fallecido
31451,TOLIMA,1,20200727,
31452,CASANARE,1,20201010,Fallecido
31453,BOGOTA,"4,196",20210415,Leve
31454,NARIÑO,27,20200612,Leve
31455,META,1,20210131,
31456,VALLE,1,20211231,Moderado
31457,CORDOBA,509,20200805,Leve
31458,SUCRE,91,20200912,Leve
31459,CAUCA,1,20201101,
31460,GUAJIRA,34,20211210,Leve
31461,CESAR,1,20210113,
31462,HUILA,2,20200403,Leve
31463,ATLANTICO,45,20210127,leve
31464,META,7,20200713,Leve
31465,STA MARTA D.E.,103,20201231,Leve
31466,CAQUETA,99,20200905,Leve
31467,NORTE SANTANDER,2,20200918,
31468,BARRANQUILLA,"1,614",20210401,Leve
31469,VALLE,455,20200902,Leve
31470,BOGOTA,35,20200819,
31471,ANTIOQUIA,456,20200708,Leve
31472,RISARALDA,5,20210721,Fallecido
31473,QUINDIO,202,20201231,Leve
31474,CAUCA,44,20210221,Leve
31475,PUTUMAYO,1,20200614,Fallecido
31476,BOYACA,1,20220218,Fallecido
31477,AMAZONAS,15,20210803,Leve
31478,AMAZONAS,12,20200621,Leve
31479,MAGDALENA,121,20220203,Leve
31480,ARAUCA,20,20201219,Leve
31481,CASANARE,30,20210824,Leve
31482,SUCRE,117,20220108,Leve
31483,TOLIMA,8,20211028,Leve
31484,ANTIOQUIA,33,20201025,Fallecido
31485,CHOCO,7,20201229,Leve
31486,BOYACA,1,20200728,Fallecido
31487,TOLIMA,6,20210207,
31488,ATLANTICO,1,20210828,Fallecido
31489,HUILA,5,20210427,Fallecido
31490,SANTANDER,21,20211004,Leve
31491,ATLANTICO,31,20210830,Leve
31492,VALLE,17,20210316,Fallecido
31493,CHOCO,4,20201103,Leve
31494,SANTANDER,91,20211221,Leve
31495,ARAUCA,5,20211002,Leve
31496,BOGOTA,1,20211023,
31497,BOYACA,118,20200919,Leve
31498,TOLIMA,2,20210215,
31499,CASANARE,1,20211219,
31500,META,2,20200604,Leve
31501,SANTANDER,3,20210221,Fallecido
31502,MAGDALENA,29,20201003,Leve
31503,CUNDINAMARCA,3,20201025,Fallecido
31504,BARRANQUILLA,132,20220212,Leve
31505,GUAJIRA,9,20200704,Fallecido
31506,CUNDINAMARCA,23,20200829,Fallecido
31507,MAGDALENA,4,20200707,Fallecido
31508,ARAUCA,17,20220117,Leve
31509,GUAJIRA,2,20210202,Fallecido
31510,ANTIOQUIA,3,20211018,
31511,GUAVIARE,1,20210731,Leve
31512,NARIÑO,29,20211227,Leve
31513,CORDOBA,7,20211031,Leve
31514,CESAR,3,20220125,Grave
31515,TOLIMA,1,20211123,Fallecido
31516,BOGOTA,1,20220103,
31517,VALLE,12,20220117,Moderado
31518,ANTIOQUIA,2,20220101,Moderado
31519,CASANARE,1,20210302,
31520,META,313,20200830,Leve
31521,RISARALDA,2,20200823,Fallecido
31522,QUINDIO,3,20210125,Fallecido
31523,MAGDALENA,1,20210602,
31524,CARTAGENA,3,20210324,Fallecido
31525,RISARALDA,148,20210119,Leve
31526,ANTIOQUIA,61,20210603,Fallecido
31527,CALDAS,425,20210111,Leve
31528,BOYACA,2,20210430,
31529,CASANARE,8,20211211,Leve
31530,NORTE SANTANDER,10,20210303,Leve
31531,CHOCO,1,20200606,Leve
31532,BOYACA,1,20211114,Fallecido
31533,CAUCA,2,20210704,
31534,CHOCO,1,20210620,
31535,CASANARE,24,20200825,Leve
31536,SUCRE,378,20210605,Leve
31537,QUINDIO,7,20201106,Fallecido
31538,CESAR,271,20210614,Leve
31539,CORDOBA,222,20210322,Leve
31540,CASANARE,52,20201215,Leve
31541,META,257,20201008,Leve
31542,CAUCA,1,20210205,
31543,TOLIMA,2,20211013,Leve
31544,CUNDINAMARCA,7,20210715,
31545,NORTE SANTANDER,55,20210226,Leve
31546,RISARALDA,25,20210627,Fallecido
31547,TOLIMA,31,20210308,Leve
31548,VALLE,"3,671",20220120,Leve
31549,CAUCA,1,20210725,
31550,META,2,20210402,Fallecido
31551,MAGDALENA,2,20200724,
31552,BARRANQUILLA,1,20201207,
31553,GUAJIRA,2,20211024,Fallecido
31554,CARTAGENA,5,20210706,
31555,CARTAGENA,1,20200926,Fallecido
31556,META,14,20200625,Leve
31557,CAQUETA,1,20210202,
31558,BARRANQUILLA,715,20210502,Leve
31559,GUAJIRA,2,20200530,Leve
31560,BARRANQUILLA,6,20210527,Fallecido
31561,BOGOTA,2,20200420,Fallecido
31562,CESAR,6,20210420,Fallecido
31563,ARAUCA,1,20210628,
31564,BOYACA,6,20201027,Fallecido
31565,CALDAS,640,20210610,Leve
31566,NORTE SANTANDER,6,20200728,Fallecido
31567,CAQUETA,6,20210709,Fallecido
31568,QUINDIO,2,20210930,Leve
31569,CESAR,7,20210128,Fallecido
31570,CUNDINAMARCA,28,20210123,Fallecido
31571,CAUCA,1,20211210,Fallecido
31572,PUTUMAYO,18,20210815,Leve
31573,VALLE,11,20211118,Fallecido
31574,HUILA,4,20200831,
31575,BOYACA,24,20211212,Leve
31576,BOGOTA,"1,165",20220224,Leve
31577,QUINDIO,3,20201022,
31578,BOLIVAR,3,20200408,Leve
31579,STA MARTA D.E.,5,20200512,Leve
31580,NORTE SANTANDER,62,20210919,Leve
31581,ARAUCA,4,20211021,Leve
31582,BOLIVAR,11,20220213,Leve
31583,QUINDIO,58,20200909,Leve
31584,ANTIOQUIA,9,20211011,Fallecido
31585,CARTAGENA,11,20200508,Fallecido
31586,NORTE SANTANDER,2,20201009,
31587,NORTE SANTANDER,64,20220214,Leve
31588,VICHADA,9,20211003,Leve
31589,HUILA,1,20201220,Fallecido
31590,BOLIVAR,4,20210914,Leve
31591,QUINDIO,43,20200929,Leve
31592,VALLE,25,20200817,Fallecido
31593,ANTIOQUIA,"4,016",20210620,Leve
31594,BARRANQUILLA,1,20201023,Fallecido
31595,ANTIOQUIA,166,20210417,Fallecido
31596,CAQUETA,1,20201130,
31597,CUNDINAMARCA,560,20201221,Leve
31598,RISARALDA,1,20210728,
31599,BOLIVAR,1,20200417,Fallecido
31600,CORDOBA,1,20200717,leve
31601,MAGDALENA,20,20211103,Leve
31602,CARTAGENA,256,20220125,Leve
31603,ATLANTICO,226,20210616,Leve
31604,NORTE SANTANDER,7,20201004,Fallecido
31605,GUAVIARE,1,20200722,Leve
31606,SUCRE,3,20220115,Fallecido
31607,PUTUMAYO,1,20210113,
31608,BARRANQUILLA,3,20220112,Fallecido
31609,MAGDALENA,27,20210118,Leve
31610,BARRANQUILLA,3,20210131,Fallecido
31611,GUAJIRA,37,20201207,Leve
31612,CALDAS,1,20201006,
31613,META,7,20201026,Fallecido
31614,SUCRE,195,20210711,Leve
31615,CAQUETA,26,20210619,Leve
31616,GUAVIARE,11,20210114,Leve
31617,MAGDALENA,5,20210720,Fallecido
31618,SUCRE,7,20211130,Leve
31619,SANTANDER,1,20210104,
31620,RISARALDA,1,20210904,Fallecido
31621,CORDOBA,1,20210310,
31622,ANTIOQUIA,389,20211110,Leve
31623,QUINDIO,1,20210214,
31624,ARAUCA,4,20201017,Fallecido
31625,GUAJIRA,9,20200816,Fallecido
31626,VALLE,2,20220104,Grave
31627,ATLANTICO,1,20200928,
31628,TOLIMA,461,20201024,Leve
31629,NORTE SANTANDER,142,20201002,Leve
31630,MAGDALENA,81,20201224,Leve
31631,MAGDALENA,17,20210608,Leve
31632,CAQUETA,7,20220225,Leve
31633,VALLE,5,20210907,Fallecido
31634,BOGOTA,20,20210718,
31635,CHOCO,1,20200630,
31636,CARTAGENA,2,20201215,
31637,CAUCA,8,20211012,Leve
31638,NARIÑO,1,20220112,Moderado
31639,CALDAS,2,20220115,
31640,META,14,20211117,Leve
31641,CARTAGENA,1,20220127,Moderado
31642,QUINDIO,1,20210907,Fallecido
31643,RISARALDA,7,20220130,
31644,SANTANDER,1,20210813,Fallecido
31645,ANTIOQUIA,16,20210108,
31646,NARIÑO,263,20210710,Leve
31647,CASANARE,1,20211102,Leve
31648,GUAJIRA,1,20220123,
31649,BOLIVAR,2,20200825,
31650,CORDOBA,2,20220130,
31651,HUILA,34,20210817,Leve
31652,CASANARE,95,20210114,Leve
31653,VALLE,5,20201205,
31654,NORTE SANTANDER,105,20210202,Leve
31655,MAGDALENA,1,20220210,Fallecido
31656,CUNDINAMARCA,15,20211216,Leve
31657,NARIÑO,42,20200503,Leve
31658,ATLANTICO,24,20211220,Leve
31659,VALLE,328,20210312,Leve
31660,GUAJIRA,31,20201004,Leve
31661,NORTE SANTANDER,1,20210211,
31662,STA MARTA D.E.,1,20211103,Fallecido
